epoch,train_loss_step,step,val_loss_step,val_loss_epoch,train_loss_epoch
0,1.9811160564422607,49,,,
0,1.3513184785842896,99,,,
0,1.1555533409118652,149,,,
0,1.5002235174179077,199,,,
0,1.043697476387024,249,,,
0,1.7262941598892212,299,,,
0,0.8721849918365479,349,,,
0,0.6417590379714966,399,,,
0,0.9564418792724609,449,,,
0,0.6828755736351013,499,,,
0,0.7944798469543457,549,,,
0,0.9948282241821289,599,,,
0,1.0093040466308594,649,,,
0,0.4450171887874603,699,,,
0,0.6794615387916565,749,,,
0,0.9009569883346558,799,,,
0,1.008188009262085,849,,,
0,0.7873473763465881,899,,,
0,0.34841617941856384,949,,,
0,0.5435056686401367,999,,,
0,1.0350455045700073,1049,,,
0,0.6976252198219299,1099,,,
0,0.5386485457420349,1149,,,
0,0.7472782135009766,1199,,,
0,0.7404915690422058,1249,,,
0,0.6104785799980164,1299,,,
0,0.3814764618873596,1349,,,
0,0.6487497091293335,1399,,,
0,0.571386456489563,1449,,,
0,0.20270660519599915,1499,,,
0,0.7081419825553894,1549,,,
0,0.4906544089317322,1599,,,
0,0.7725917100906372,1649,,,
0,0.44752562046051025,1699,,,
0,0.5574887990951538,1749,,,
0,0.5830321311950684,1799,,,
0,0.6475163698196411,1849,,,
0,0.43114325404167175,1899,,,
0,0.9523792266845703,1949,,,
0,0.5180792808532715,1999,,,
0,0.8298137187957764,2049,,,
0,0.531601071357727,2099,,,
0,0.8547961711883545,2149,,,
0,0.6281229853630066,2199,,,
0,0.4417165517807007,2249,,,
0,0.5719451904296875,2299,,,
0,0.7451089024543762,2349,,,
0,0.8397763967514038,2399,,,
0,0.8610290884971619,2449,,,
0,0.41523024439811707,2499,,,
0,0.9771782755851746,2549,,,
0,0.7943223714828491,2599,,,
0,0.654137134552002,2649,,,
0,0.4203295111656189,2699,,,
0,0.6685329675674438,2749,,,
0,1.1089072227478027,2799,,,
0,0.8814391493797302,2849,,,
0,0.5572772026062012,2899,,,
0,0.850550651550293,2949,,,
0,1.4636873006820679,2999,,,
0,0.6393799781799316,3049,,,
0,0.8529484272003174,3099,,,
0,0.45044320821762085,3149,,,
0,0.716864824295044,3199,,,
0,0.5127241611480713,3249,,,
0,0.3437161147594452,3299,,,
0,0.49187174439430237,3349,,,
0,0.44652312994003296,3399,,,
,,0,0.3087009787559509,,
,,1,0.6574811339378357,,
,,2,0.5237382650375366,,
,,3,0.1712193489074707,,
,,4,0.8106642961502075,,
,,5,0.5663905143737793,,
,,6,0.7602561712265015,,
,,7,0.32581695914268494,,
,,8,0.2972603440284729,,
,,9,0.09817804396152496,,
,,10,0.5215509533882141,,
,,11,0.6868003010749817,,
,,12,0.5871995091438293,,
,,13,0.5486342310905457,,
,,14,0.6411800980567932,,
,,15,0.6789098978042603,,
,,16,0.19169270992279053,,
,,17,0.2988635301589966,,
,,18,0.41605496406555176,,
,,19,0.29267385601997375,,
,,20,0.35595202445983887,,
,,21,0.3480150103569031,,
,,22,0.38148733973503113,,
,,23,0.3617052435874939,,
,,24,0.28649619221687317,,
,,25,0.3984181880950928,,
,,26,0.3070128560066223,,
,,27,0.6491121053695679,,
,,28,0.3000015616416931,,
,,29,0.4500802457332611,,
,,30,0.4588756561279297,,
,,31,0.3567686676979065,,
,,32,0.5552803874015808,,
,,33,0.7754148244857788,,
,,34,0.2698707580566406,,
,,35,0.12608124315738678,,
,,36,0.3592711091041565,,
,,37,0.6676216125488281,,
,,38,0.22534030675888062,,
,,39,0.33780258893966675,,
,,40,0.3410838544368744,,
,,41,0.3205704092979431,,
,,42,0.3772318661212921,,
,,43,0.8748708367347717,,
,,44,0.2772535979747772,,
,,45,0.8315565586090088,,
,,46,0.3099696934223175,,
,,47,0.8214598894119263,,
,,48,0.5721926093101501,,
,,49,0.5803394317626953,,
,,50,0.4380742609500885,,
,,51,0.31277161836624146,,
,,52,0.355408251285553,,
,,53,0.3248542845249176,,
,,54,0.2698031961917877,,
,,55,0.61251300573349,,
,,56,0.6271136403083801,,
,,57,0.24555674195289612,,
,,58,0.7069419026374817,,
,,59,0.17749430239200592,,
,,60,0.5116872191429138,,
,,61,0.4413502514362335,,
,,62,0.5643145442008972,,
,,63,0.44043999910354614,,
,,64,0.4106333553791046,,
,,65,0.3395606279373169,,
,,66,0.35343703627586365,,
,,67,0.4131605923175812,,
,,68,0.1896817535161972,,
,,69,0.2759054899215698,,
,,70,0.3756506145000458,,
,,71,0.25806644558906555,,
,,72,0.49394330382347107,,
,,73,0.2690911889076233,,
,,74,0.3809087574481964,,
,,75,1.006529688835144,,
,,76,0.34968292713165283,,
,,77,0.5631864666938782,,
,,78,0.6943517923355103,,
,,79,0.19291354715824127,,
,,80,0.1874270886182785,,
,,81,0.2504395842552185,,
,,82,0.22266830503940582,,
,,83,0.4016052484512329,,
,,84,0.26672422885894775,,
,,85,0.2895866632461548,,
,,86,0.1606215089559555,,
,,87,0.17369385063648224,,
,,88,0.20915046334266663,,
,,89,0.32123512029647827,,
,,90,0.40196341276168823,,
,,91,0.4311152994632721,,
,,92,0.3783332109451294,,
,,93,0.3180331587791443,,
,,94,0.4735259413719177,,
,,95,0.9224522709846497,,
,,96,0.4207885265350342,,
,,97,0.8985824584960938,,
,,98,0.544922947883606,,
,,99,1.2793605327606201,,
,,100,0.18515725433826447,,
,,101,0.22056922316551208,,
,,102,0.5206090807914734,,
,,103,0.3324519097805023,,
,,104,0.5108184814453125,,
,,105,0.22364485263824463,,
,,106,0.20023919641971588,,
,,107,1.0556199550628662,,
,,108,0.2664102613925934,,
,,109,0.505197286605835,,
,,110,0.5893676280975342,,
,,111,0.26149219274520874,,
,,112,0.13732430338859558,,
,,113,0.2589709162712097,,
,,114,0.49115729331970215,,
,,115,0.3852907419204712,,
,,116,0.5179404020309448,,
,,117,0.2911245822906494,,
,,118,1.1090872287750244,,
,,119,0.4098152816295624,,
,,120,0.3284391462802887,,
,,121,0.40712451934814453,,
,,122,0.7202191352844238,,
,,123,1.0397387742996216,,
,,124,0.44914117455482483,,
,,125,0.280595988035202,,
,,126,0.4682486951351166,,
,,127,0.5029336810112,,
,,128,0.22193679213523865,,
,,129,0.3423088490962982,,
,,130,1.1995956897735596,,
,,131,0.3857259452342987,,
,,132,0.693073034286499,,
,,133,0.3926093578338623,,
,,134,0.3057624399662018,,
,,135,0.3212551474571228,,
,,136,0.506609320640564,,
,,137,0.21826601028442383,,
,,138,0.31959664821624756,,
,,139,0.3888147473335266,,
,,140,0.49259355664253235,,
,,141,0.7887462377548218,,
,,142,0.21838320791721344,,
,,143,0.5847163796424866,,
,,144,0.27476125955581665,,
,,145,0.6897913217544556,,
,,146,0.19410079717636108,,
,,147,0.3718893527984619,,
,,148,0.2913643717765808,,
,,149,0.5536919832229614,,
,,150,0.3939935266971588,,
,,151,0.7716582417488098,,
,,152,0.33591771125793457,,
,,153,0.4029437303543091,,
,,154,0.41645920276641846,,
,,155,0.4144994616508484,,
,,156,0.5649197101593018,,
,,157,0.5934484004974365,,
,,158,0.22077368199825287,,
,,159,0.43044549226760864,,
,,160,0.07480837404727936,,
,,161,0.3527045249938965,,
,,162,0.6291904449462891,,
,,163,0.2865865230560303,,
,,164,0.4768054485321045,,
,,165,0.21292750537395477,,
,,166,0.41216641664505005,,
,,167,0.5825409293174744,,
,,168,0.53490149974823,,
,,169,0.6587697863578796,,
,,170,0.4969621002674103,,
,,171,0.43192604184150696,,
,,172,0.5867952108383179,,
,,173,0.594334602355957,,
,,174,0.2896849811077118,,
,,175,0.41240236163139343,,
,,176,0.4851572811603546,,
,,177,0.1806001365184784,,
,,178,0.4630303680896759,,
,,179,0.36741331219673157,,
,,180,0.25766250491142273,,
,,181,0.306695818901062,,
,,182,0.9197090864181519,,
,,183,0.7265121340751648,,
,,184,0.61422199010849,,
,,185,1.1818147897720337,,
,,186,0.1732499599456787,,
,,187,0.19745709002017975,,
,,188,0.3450540006160736,,
,,189,0.579063355922699,,
,,190,0.1957968771457672,,
,,191,0.6069318652153015,,
,,192,0.27690958976745605,,
,,193,0.2603932321071625,,
,,194,0.4524648189544678,,
,,195,0.25913912057876587,,
,,196,0.31476181745529175,,
,,197,0.3895381689071655,,
,,198,0.3624240756034851,,
,,199,0.49018582701683044,,
,,200,0.7179099321365356,,
,,201,0.5464109778404236,,
,,202,0.42774033546447754,,
,,203,0.23132193088531494,,
,,204,0.37057194113731384,,
,,205,0.4553636610507965,,
,,206,0.4068060517311096,,
,,207,0.23919029533863068,,
,,208,0.727876603603363,,
,,209,0.2941392958164215,,
,,210,0.4784768223762512,,
,,211,0.24865637719631195,,
,,212,0.2773709297180176,,
,,213,0.45200613141059875,,
,,214,0.47954893112182617,,
,,215,0.23803889751434326,,
,,216,0.2937680780887604,,
,,217,0.19318640232086182,,
,,218,0.631106436252594,,
,,219,0.45687979459762573,,
,,220,0.7360146045684814,,
,,221,0.9509199857711792,,
,,222,0.31658291816711426,,
,,223,0.5285974740982056,,
,,224,0.3627929389476776,,
,,225,0.6172568798065186,,
,,226,0.19986386597156525,,
,,227,0.4769068956375122,,
,,228,0.34177207946777344,,
,,229,0.6123164296150208,,
,,230,0.8325010538101196,,
,,231,0.18926051259040833,,
,,232,0.8234317898750305,,
,,233,0.3570030629634857,,
,,234,0.3820016384124756,,
,,235,0.3999987840652466,,
,,236,0.694118082523346,,
,,237,0.5079821348190308,,
,,238,0.3427554666996002,,
,,239,0.7932661771774292,,
,,240,0.7144615650177002,,
,,241,0.42910560965538025,,
,,242,1.0110483169555664,,
,,243,1.2903199195861816,,
,,244,0.5387439727783203,,
,,245,0.4431162476539612,,
,,246,0.22905471920967102,,
,,247,0.2696608304977417,,
,,248,0.7366892695426941,,
,,249,0.5455007553100586,,
,,250,0.5453627705574036,,
,,251,0.5595696568489075,,
,,252,0.07886850833892822,,
,,253,0.13830886781215668,,
,,254,0.18283258378505707,,
,,255,0.50851970911026,,
,,256,0.38171178102493286,,
,,257,0.6361642479896545,,
,,258,0.3736506998538971,,
,,259,0.29801374673843384,,
,,260,0.4565311074256897,,
,,261,0.11743566393852234,,
,,262,0.6139564514160156,,
,,263,0.8034970760345459,,
,,264,0.7949556112289429,,
,,265,0.7979407906532288,,
,,266,0.29061585664749146,,
,,267,0.23366940021514893,,
,,268,0.29778337478637695,,
,,269,0.35689786076545715,,
,,270,0.314327597618103,,
,,271,0.7000645995140076,,
,,272,0.6285204887390137,,
,,273,0.7367164492607117,,
,,274,0.19400367140769958,,
,,275,0.36654651165008545,,
,,276,0.30259591341018677,,
,,277,0.3870331943035126,,
,,278,0.11102049797773361,,
,,279,0.13896769285202026,,
,,280,0.4092848598957062,,
,,281,0.8256029486656189,,
,,282,0.6118112802505493,,
,,283,0.12484462559223175,,
,,284,0.7651017308235168,,
,,285,0.578021764755249,,
,,286,0.40420621633529663,,
,,287,0.39227285981178284,,
,,288,0.21861129999160767,,
,,289,0.5163552165031433,,
,,290,0.5975977778434753,,
,,291,0.3175254762172699,,
,,292,0.42479974031448364,,
,,293,0.653842568397522,,
,,294,0.19245217740535736,,
,,295,0.3242110311985016,,
,,296,0.2370259016752243,,
,,297,0.7947767972946167,,
,,298,0.4027054011821747,,
,,299,0.41890692710876465,,
,,300,0.6487108469009399,,
,,301,0.34338849782943726,,
,,302,0.6509956121444702,,
,,303,0.16984009742736816,,
,,304,1.007503867149353,,
,,305,0.4442574083805084,,
,,306,0.45335298776626587,,
,,307,0.2910166382789612,,
,,308,0.2511804401874542,,
,,309,0.3519323468208313,,
,,310,0.3984930217266083,,
,,311,0.27287396788597107,,
,,312,0.22308349609375,,
0,,3437,,0.4480232000350952,
0,,3437,,,0.7373018264770508
1,0.4960591495037079,3449,,,
1,1.0559691190719604,3499,,,
1,0.9407946467399597,3549,,,
1,0.18012137711048126,3599,,,
1,0.6854125261306763,3649,,,
1,0.425730437040329,3699,,,
1,0.22535499930381775,3749,,,
1,0.47715017199516296,3799,,,
1,0.4008083641529083,3849,,,
1,0.37938693165779114,3899,,,
1,0.36667680740356445,3949,,,
1,0.6365968585014343,3999,,,
1,0.732583224773407,4049,,,
1,0.34556081891059875,4099,,,
1,0.5256289839744568,4149,,,
1,0.44598299264907837,4199,,,
1,0.5209455490112305,4249,,,
1,0.5158820152282715,4299,,,
1,0.36109670996665955,4349,,,
1,0.8148898482322693,4399,,,
1,0.23420380055904388,4449,,,
1,1.268457055091858,4499,,,
1,0.40242835879325867,4549,,,
1,0.6397688984870911,4599,,,
1,0.39572852849960327,4649,,,
1,0.4996437728404999,4699,,,
1,0.6938616037368774,4749,,,
1,0.8599488139152527,4799,,,
1,0.2749706506729126,4849,,,
1,0.36741718649864197,4899,,,
1,0.24393737316131592,4949,,,
1,1.1547443866729736,4999,,,
1,0.23835313320159912,5049,,,
1,0.40831252932548523,5099,,,
1,0.862822413444519,5149,,,
1,0.4054672122001648,5199,,,
1,0.5499007105827332,5249,,,
1,0.7077803611755371,5299,,,
1,0.4202864170074463,5349,,,
